#OTU ID	Leaf-Ctrl2	Leaf-L3.9-Mericon100-1	Leaf-L3.9-Mericon100-2	Leaf-L3.9-PlantPro100-1	Leaf-L3.9-PlantPro100-2	Leaf-L7-PlantPro100-1	Leaf-L7-PlantPro100.2	Leaf-Magmax100-1	Leaf-Magmax100-2	Root-Ctrl-1	Root-Ctrl-2	Root-Magmax100-1	Root-Magmax100-2	Root-R3.9-Mericon100-1	Root-R3.9-Mericon100-2	Root-R3.9-PlantPro100-1	Root-R3.9-PlantPro100-2	Root-R7-PlantPro100-1	Root-R7-PlantPro100-2	Taxonomy
OTU1939	0	0	0	0	0	0	0	0	0	0	0	3	12	8	3	14	9	20	17	SS|1.0000|AJ292685_S000019750;k:Bacteria
OTU194	0	0	0	0	0	0	0	0	0	0	0	30	80	123	90	250	109	158	256	GS|98.4|DQ062742_S000537534;k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales,f:Xanthobacteraceae,g:Pseudolabrys;
OTU1941	0	0	0	0	0	0	0	0	0	0	0	0	2	24	2	4	3	3	12	SS|1.0000|AY225645_S000403105;k:Bacteria
OTU1942	0	0	0	0	0	0	0	0	0	0	0	1	1	2	2	5	5	7	14	SS|0.8100|GU207876_S002224491;k:Bacteria,p:"Proteobacteria"
OTU1943	0	0	0	0	0	0	0	0	0	0	0	13	4	20	8	15	5	11	9	SS|1.0000|EF457456_S000834881;k:Bacteria
OTU1944	0	0	0	0	0	0	0	0	0	0	0	31	0	5	6	4	5	11	18	GS|98.8|KF694750_S003923293;k:Bacteria,p:"Bacteroidetes",c:Flavobacteriia,o:"Flavobacteriales",f:Flavobacteriaceae,g:Moheibacter;
OTU1945	0	0	0	0	0	0	0	0	0	0	0	7	6	11	7	8	12	14	15	SS|0.8100|CP001848_S002289094;k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae,g:Pirellula
OTU1947	0	0	0	0	0	0	0	0	0	0	0	1	1	4	1	21	7	8	5	GS|73.1|AB175500_S000496333;k:Bacteria,p:"Proteobacteria",c:Epsilonproteobacteria,o:Nautiliales,f:Nautiliaceae,g:Nitratifractor;
OTU1948	0	0	0	0	0	0	0	0	0	0	0	4	3	6	11	8	13	8	11	SS|1.0000|AB097590_S000385672;k:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria,o:Myxococcales
OTU1949	0	0	0	0	0	0	0	0	0	0	0	13	21	21	6	25	16	16	32	SS|0.9700|KC109787_S003750313;k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales
OTU195	0	168	255	153	0	108	98	422	247	0	0	0	0	0	0	0	0	0	1	GS|0.0|None;No hit
OTU1950	0	11	9	6	0	1	5	27	0	0	0	0	0	0	0	0	0	0	0	GS|0.0|None;No hit
OTU1951	0	0	0	0	0	0	0	0	0	0	0	6	4	4	9	2	6	13	12	SS|0.9200|X56305_S000006614;k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae
OTU1952	0	0	0	0	0	0	0	0	0	0	0	2	0	7	4	11	8	13	7	GS|0.0|None;No hit
OTU1953	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|AY364020_S000572063;k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales,f:Methylobacteriaceae,g:Methylobacterium
OTU1954	0	12	21	0	0	22	24	0	0	0	0	6	0	0	0	12	0	1	3	SS|0.9900|AB071954_S000334613;k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Caulobacterales,f:Caulobacteraceae
OTU1955	0	0	11	0	0	0	0	0	0	0	0	10	2	11	8	27	16	33	37	SS|0.8600|KF459924_S004053537;k:Bacteria,p:"Actinobacteria",c:Actinobacteria
OTU1956	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	3	6	11	20	GS|81.0|AB576167_S002236189;k:Bacteria,p:"Chloroflexi",c:Ardenticatenia,o:Ardenticatenales,f:Ardenticatenaceae,g:Ardenticatena;
OTU1957	0	0	0	0	0	0	0	0	0	0	0	10	4	11	3	12	11	9	29	SS|1.0000|AJ292687_S000017618;k:Bacteria,p:candidate_division_WPS-1,g:WPS-1_genera_incertae_sedis
OTU1958	0	0	0	0	0	0	0	0	0	0	0	9	3	12	5	9	5	2	11	SS|0.9300|AM850678_S000925699;k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae,g:Singulisphaera
OTU1959	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	5	11	3	4	SS|0.9100|AF075271_S000428476;k:Bacteria,p:"Verrucomicrobia",c:Opitutae,o:Opitutales,f:Opitutaceae,g:Alterococcus
OTU196	0	0	0	0	0	0	0	0	0	0	0	22	18	264	39	340	204	159	378	SS|0.9800|X64381_S000749518;k:Bacteria,p:"Verrucomicrobia",c:Spartobacteria,g:Spartobacteria_genera_incertae_sedis
OTU1960	0	0	0	0	0	0	0	0	0	0	0	2	3	6	5	5	5	13	6	SS|0.8000|GU207874_S002224489;k:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria,o:Myxococcales
OTU1961	0	0	0	0	0	0	0	0	0	0	0	1	2	11	13	11	15	5	12	SS|1.0000|AJ864469_S000447840;k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria
OTU1962	0	4	19	6	0	0	10	1	0	0	0	0	0	0	0	0	0	0	0	GS|0.0|None;No hit
OTU1963	0	0	0	0	0	0	0	0	0	0	0	1	2	3	2	12	13	8	19	SS|0.8600|AM403172_S000735149;k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria
OTU1964	0	0	0	0	0	0	0	0	0	0	0	5	1	13	3	22	3	4	12	SS|1.0000|AJ292685_S000019750;k:Bacteria
OTU1965	0	0	0	0	0	0	0	0	0	0	0	6	2	7	7	6	8	6	10	SS|1.0000|AY225650_S000403110;k:Bacteria
OTU1966	0	0	0	0	0	0	0	0	0	0	0	1	0	31	4	2	1	4	2	SS|0.9900|FN398053_S001743992;k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Alteromonadales,f:Alteromonadaceae,g:Haliea
OTU1967	0	0	0	0	0	0	0	0	0	0	0	2	6	12	7	210	65	32	195	SS|1.0000|AB267717_S000721197;k:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Sphingobacteriaceae
OTU1968	0	0	0	0	0	0	0	0	0	0	0	7	1	5	6	9	2	4	7	SS|0.8700|AJ292685_S000019750;k:Bacteria,p:candidate_division_WPS-1,g:WPS-1_genera_incertae_sedis
OTU1969	0	0	0	0	0	0	0	0	0	0	0	2	0	9	8	11	3	6	6	SS|0.9900|AM162406_S000650674;k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae
OTU197	0	0	0	0	0	0	0	0	0	0	0	100	76	212	157	246	133	432	341	SS|0.9800|KJ406703_S004088382;k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria
OTU1970	0	0	0	0	0	0	0	0	0	0	0	23	11	11	8	12	12	23	22	SS|0.9900|AM162406_S000650674;k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae
OTU1971	0	0	0	0	0	0	0	0	0	0	0	8	1	14	6	7	8	2	12	SS|0.9500|KC252613_S003753597;k:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae
OTU1972	0	5	0	0	0	0	0	0	0	0	0	13	3	13	16	19	10	15	28	SS|0.9300|AJ811588_S000367196;k:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria,o:Myxococcales,f:Cystobacteraceae
OTU1973	0	0	0	0	0	0	0	0	0	0	0	3	1	5	3	4	8	9	12	SS|0.8100|DQ768123_S000722026;k:Bacteria,p:"Acidobacteria"
OTU1974	0	0	0	0	0	0	0	0	0	0	0	1	2	6	2	7	4	13	6	SS|0.9200|HM208383_S002168299;k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria
OTU1975	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	5	26	10	SS|0.9700|AF177275_S000388671;k:Bacteria,p:"Chlamydiae",c:Chlamydiia,o:Chlamydiales,f:Parachlamydiaceae
OTU1976	0	0	0	0	0	0	0	0	0	0	0	13	22	69	34	836	189	160	1173	GS|97.2|AB021405_S000010261;k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Xanthomonadales,f:Xanthomonadaceae,g:Stenotrophomonas;
OTU1977	0	0	0	0	0	0	0	0	0	0	0	1	0	4	1	5	8	2	15	SS|0.8600|AB016470_S000382370;k:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria,o:Myxococcales
OTU1978	0	0	0	0	0	0	0	1	0	0	0	11	0	3	4	18	5	32	27	GS|99.2|DQ672568_S000712708;k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales,f:Rhodospirillaceae,g:Skermanella;
OTU1979	0	0	0	0	0	0	0	0	0	0	0	2	5	12	7	12	5	9	4	SS|0.9000|KC867694_S003811167;k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae,g:Thermogutta
OTU198	0	4	2	0	0	0	0	0	0	0	0	64	21	355	105	92	47	55	150	GS|100.0|FJ872108_S001352921;k:Bacteria,p:"Proteobacteria",c:Betaproteobacteria,o:Methylophilales,f:Methylophilaceae,g:Methylophilus;
OTU1980	0	0	0	0	0	0	0	0	0	0	0	11	1	15	13	18	10	14	15	SS|0.8600|KF245634_S003920711;k:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp4,g:Aridibacter
OTU1981	0	0	0	0	0	0	0	0	0	0	0	8	16	5	3	7	13	10	8	SS|1.0000|EF457480_S000834905;k:Bacteria
OTU1982	0	0	0	0	0	0	0	0	0	0	0	4	2	18	9	1	5	1	6	SS|0.9900|D38628_S000413800;k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rickettsiales,f:Rickettsiaceae,g:Rickettsia
OTU1984	0	0	0	0	0	0	0	0	0	0	0	27	0	2	0	1	6	0	1	GS|98.8|AB331895_S000891141;k:Bacteria,p:"Verrucomicrobia",c:Verrucomicrobiae,o:Verrucomicrobiales,f:Verrucomicrobiaceae,g:Luteolibacter;
OTU1985	0	1	7	0	0	1	4	3	1	0	0	8	10	20	4	84	23	45	109	GSL|97.6|AJ508303_S000114246;k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:"Enterobacteriales",f:Enterobacteriaceae,g:Kosakonia
OTU1986	0	0	0	0	0	0	0	0	0	0	0	7	1	2	4	11	5	25	28	SS|1.0000|AY326564_S000139343;k:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp1,g:Gp1
OTU1988	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|None;k:Bacteria,p:Cyanobacteria/Chloroplast,c:Chloroplast,f:Chloroplast,g:Streptophyta
OTU1989	0	0	0	0	0	0	0	0	0	0	0	4	5	4	5	7	2	7	3	SS|1.0000|AF507710_S000430328;k:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp25,g:Gp25
OTU199	0	8	4	2	0	0	0	0	0	0	0	2	0	4	1	40	15	152	775	GS|99.2|D14256_S000022017;k:Bacteria,p:"Proteobacteria",c:Betaproteobacteria,o:Burkholderiales,f:Oxalobacteraceae,g:Duganella;
OTU1990	0	0	0	0	0	0	0	0	0	0	0	2	3	2	6	5	5	10	9	SS|0.9700|AY193187_S000401338;k:Bacteria,p:Parcubacteria,g:Parcubacteria_genera_incertae_sedis
OTU1991	0	0	0	0	0	0	0	0	0	0	0	17	9	28	8	33	11	12	19	SS|0.8700|FR774778_S002350910;k:Bacteria,p:"Bacteroidetes",c:Cytophagia,o:Cytophagales,g:Chryseolinea
OTU1992	0	0	0	0	0	0	0	0	0	0	0	144	185	451	253	584	396	556	820	SS|1.0000|DQ062742_S000537534;k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales
OTU1993	0	0	0	0	0	0	0	0	0	0	0	1	3	6	5	5	8	10	20	SS|1.0000|HE573746_S003257707;k:Bacteria
OTU1994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	6	7	18	GS|100.0|EU427464_S000996434;k:Bacteria,p:"Deinococcus-Thermus",c:Deinococci,o:Deinococcales,f:Deinococcaceae,g:Deinococcus;
OTU1995	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	3	14	1	19	SS|0.9800|AY769083_S000444042;k:Bacteria,p:"Proteobacteria"
OTU1996	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	2	7	3	5	GS|83.8|EU004198_S001350584;k:Bacteria,p:"Bacteroidetes",c:Cytophagia,o:Cytophagales,f:Cytophagaceae,g:Rhodocytophaga;
OTU1997	0	0	0	0	0	0	0	0	0	0	0	6	3	4	1	25	10	15	17	SS|1.0000|EF457480_S000834905;k:Bacteria
OTU1998	0	0	0	0	0	0	0	0	0	0	0	5	12	11	3	19	23	15	18	SS|0.9800|X62912_S000016660;k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae
OTU1999	0	0	0	0	0	0	0	0	0	0	0	7	6	21	16	13	6	12	13	SS|0.9300|X62912_S000016660;k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae,g:Blastopirellula
OTU2	9146	866484	608854	582334	0	449492	519658	533136	447926	1	1	112	83	227	81	1597	3127	2773	2606	GS|73.5|AJ535710_S000351835;k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales,f:Acetobacteraceae,g:Stella;
OTU20	0	2478	5881	730	0	4405	935	1231	2276	0	0	1	0	0	0	13	1	1	7	GS|0.0|None;No hit
OTU200	0	0	0	0	0	0	0	0	0	0	0	20	97	281	119	123	74	44	166	SS|0.9700|AJ231190_S000005131;k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae
OTU2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	29	2	0	4	GS|99.6|AF217460_S000389301;k:Bacteria,p:"Verrucomicrobia",c:Spartobacteria,g:Xiphinematobacter;
OTU2001	0	0	0	0	0	0	0	0	0	0	0	4	4	8	4	10	3	4	7	SS|0.8300|AM162406_S000650674;k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae,g:Zavarzinella
OTU2002	0	0	0	0	0	0	0	0	0	0	0	4	1	7	5	4	3	6	11	SS|0.9600|AB597950_S002440613;k:Bacteria,p:"Actinobacteria",c:Actinobacteria
OTU2003	0	0	0	0	0	0	0	0	0	0	0	0	0	13	6	8	8	12	21	SS|1.0000|AF465650_S000349845;k:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp2,g:Gp2
OTU2004	0	0	0	0	0	0	0	0	0	0	0	1	5	8	1	10	4	3	8	SS|0.9900|AM850678_S000925699;k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae
OTU2005	0	0	0	0	0	0	0	0	0	0	0	4	18	7	6	3	8	8	10	SS|1.0000|AF043302_S000428013;k:Bacteria,p:"Proteobacteria",c:Betaproteobacteria
OTU2006	0	0	0	0	0	0	0	0	0	0	0	14	0	0	1	4	2	1	11	GS|0.0|None;No hit
OTU2009	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	16	3	4	16	SS|0.8200|AJ626894_S000539472;k:Bacteria,p:"Bacteroidetes",c:Cytophagia,o:Cytophagales,f:Cytophagaceae,g:Adhaeribacter
OTU201	0	1	0	0	0	0	0	0	0	0	0	50	35	180	151	229	119	305	411	SS|1.0000|AY326530_S000138756;k:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp4,g:Gp4
OTU2010	0	0	1	0	0	0	0	0	0	0	0	2	5	4	2	12	9	13	15	SS|1.0000|EF457480_S000834905;k:Bacteria
OTU2011	0	0	0	0	0	0	0	0	0	0	0	6	3	8	8	9	5	10	11	SS|0.9700|X56305_S000006614;k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae
OTU2012	0	0	0	0	0	0	0	0	0	0	0	9	0	11	13	18	6	5	10	SS|0.9000|CP001848_S002289094;k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae,g:Pirellula
OTU2013	0	0	0	0	0	0	0	0	0	0	0	2	2	6	8	21	6	9	18	GS|97.6|AY289389_S000405859;k:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp6,g:Gp6;
OTU2014	0	0	0	0	0	0	0	0	0	0	0	0	2	5	0	17	1	8	15	SS|1.0000|EF457423_S000834848;k:Bacteria
OTU2015	0	2	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	GS|0.0|None;No hit
OTU2016	0	0	0	0	0	0	0	0	0	0	0	7	2	8	5	6	3	4	6	SS|1.0000|AJ227806_S000112633;k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria
OTU2017	0	0	0	0	0	0	0	0	0	0	0	6	3	18	12	8	14	2	12	SS|0.9800|AB245347_S000627883;k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria
OTU2018	0	0	0	0	0	0	0	0	0	0	0	6	2	14	2	8	5	8	5	SS|1.0000|AB072735_S000251887;k:Bacteria
OTU2019	0	0	0	0	0	0	0	0	0	0	0	3	1	15	8	14	12	11	10	SS|0.8500|HQ436504_S002339684;k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales,f:Rhodospirillaceae
OTU202	0	0	0	0	0	0	0	0	0	0	0	80	126	178	120	360	129	133	274	GS|100.0|AB037010_S000383160;k:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Micromonosporaceae,g:Actinoplanes;
OTU2020	0	0	0	0	0	0	0	0	0	0	0	4	3	12	5	8	10	10	16	SS|0.9800|AB369258_S001151836;k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales
OTU2021	0	0	0	0	0	0	0	0	0	0	0	6	5	11	5	6	4	6	7	GS|98.0|X64382_S000749519;k:Bacteria,p:"Verrucomicrobia",c:Spartobacteria,g:Spartobacteria_genera_incertae_sedis;
OTU2022	0	0	0	0	0	0	0	0	0	0	0	4	13	7	4	7	8	12	13	SS|1.0000|AY918928_S000492359;k:Bacteria,p:"Bacteroidetes"
OTU2023	0	0	0	0	0	0	0	0	0	0	0	3	2	6	7	19	4	13	18	SS|0.8300|AM162406_S000650674;k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae,g:Zavarzinella
OTU2024	0	0	0	0	0	0	0	0	0	0	0	1	1	9	7	8	9	16	3	SS|1.0000|AB478415_S001291866;k:Bacteria
OTU2025	0	0	0	0	0	0	0	0	0	0	0	9	2	0	0	17	3	2	11	SS|0.9100|EU586202_S001097573;k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales,f:Rhodospirillaceae
OTU2026	0	0	0	0	0	0	0	0	0	0	0	15	5	9	1	17	8	28	25	SS|1.0000|AB308475_S000870713;k:Bacteria
OTU2027	0	0	0	0	0	0	0	11	0	0	0	4	2	4	3	13	9	19	20	GS|97.6|DQ200983_S000735521;k:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Geodermatophilaceae,g:Blastococcus;
OTU2028	0	0	0	0	0	0	0	0	0	0	0	12	0	13	5	18	7	19	29	SS|0.9900|M26631_S000436146;k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria
OTU2029	0	0	0	0	0	0	0	0	0	0	0	7	4	21	12	22	13	18	22	SS|0.9800|AM162406_S000650674;k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae,g:Zavarzinella
OTU203	0	0	0	0	0	0	0	0	0	0	0	2	7	689	76	13	6	3	6	SS|0.9400|AY548789_S000485873;k:Bacteria,p:"Proteobacteria"
OTU2030	0	0	0	0	0	0	0	0	0	0	0	8	2	11	6	3	3	4	2	SS|1.0000|AB243673_S000622967;k:Bacteria
OTU2031	0	0	0	0	0	0	0	0	0	0	0	7	12	9	2	16	8	6	14	SS|1.0000|X56305_S000006614;k:Bacteria
OTU2032	0	1	30	0	0	0	0	0	0	0	0	6	0	1	0	5	0	0	5	GS|0.0|None;No hit
OTU2033	0	0	0	0	0	0	0	0	0	0	0	17	0	2	1	3	3	17	2	SS|1.0000|KJ634465_S004217796;k:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae
OTU2034	0	0	0	0	0	0	0	0	0	0	0	1	2	5	5	8	7	6	8	SS|0.9800|JF748733_S003803556;k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae
OTU2035	0	0	0	0	0	0	0	0	0	0	0	9	0	10	7	8	5	6	5	SS|1.0000|EU787448_S001153623;k:Bacteria,p:"Bacteroidetes"
OTU2036	0	4	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|DQ471331_S000654175;k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales,f:Methylobacteriaceae,g:Methylobacterium
OTU2037	0	0	0	0	0	0	0	0	0	0	0	2	5	6	0	5	4	13	13	SS|0.8300|AB360343_S001014081;k:Bacteria,p:"Actinobacteria",c:Actinobacteria
OTU2038	0	0	0	0	0	0	0	0	0	0	0	13	12	12	2	8	9	19	27	SS|1.0000|JQ292916_S002966786;k:Bacteria
OTU2039	0	0	0	0	0	0	0	0	0	0	0	4	11	1	2	15	1	0	1	SS|0.9900|FM865977_S001611311;k:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae,g:Chitinophaga
OTU204	0	0	0	0	0	0	0	0	0	0	0	416	321	584	372	1118	568	1282	1402	SS|0.9800|X97693_S000000822;k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales,f:Hyphomicrobiaceae
OTU2040	0	0	46	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|0.0|None;No hit
OTU2041	27	1347	436	1448	0	1507	1781	1057	975	0	6	456	237	301	581	275	390	409	338	GS|0.0|None;No hit
OTU2042	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|None;k:Bacteria,p:Cyanobacteria/Chloroplast,c:Chloroplast,f:Chloroplast,g:Streptophyta
OTU2043	0	0	0	0	0	0	0	0	0	0	0	0	3	4	1	9	4	8	11	SS|1.0000|DQ465451_S000654117;k:Bacteria,p:"Proteobacteria",c:Betaproteobacteria
OTU2044	0	0	0	0	0	0	0	0	0	0	0	0	1	4	5	7	3	16	8	SS|1.0000|AB851476_S004263611;k:Bacteria,p:"Bacteroidetes"
OTU2045	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|0.0|None;No hit
OTU2046	0	0	0	0	0	0	0	0	0	0	0	4	1	6	6	14	9	10	16	SS|1.0000|GU249616_S002224580;k:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria,o:Myxococcales,f:Polyangiaceae
OTU2047	0	0	0	0	0	0	0	0	0	0	0	9	0	3	1	6	4	6	5	GS|74.0|AY193192_S000401343;k:Bacteria,p:Parcubacteria,g:Parcubacteria_genera_incertae_sedis;
OTU2048	0	14	8	2	0	2	0	7	0	0	0	0	0	0	0	0	0	0	0	GS|0.0|None;No hit
OTU2049	0	0	0	0	0	0	0	0	0	0	0	7	0	6	3	5	3	9	14	SS|1.0000|AB243672_S000622966;k:Bacteria
OTU205	0	0	24	0	0	3	0	0	0	0	0	25	20	51	23	184	36	208	334	GS|100.0|D16281_S000979524;k:Bacteria,p:Firmicutes,c:Bacilli,o:Bacillales,f:Bacillaceae_1,g:Bacillus;
OTU2050	0	0	0	0	0	0	0	0	0	0	0	3	0	8	0	3	15	1	6	GS|74.6|JX273468_S003613922;k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:Anaerostipes;
OTU2051	0	0	0	0	0	0	0	0	0	0	0	0	0	29	9	7	13	7	19	GS|71.1|AF412987_S000393513;k:Bacteria,p:"Tenericutes",c:Mollicutes,o:Mycoplasmatales,f:Mycoplasmataceae,g:Mycoplasma;
OTU2052	0	7	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	GS|0.0|None;No hit
OTU2053	0	0	0	0	0	0	0	0	0	0	0	4	25	14	5	10	9	27	20	SS|1.0000|AY326530_S000138756;k:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp4,g:Gp4
OTU2054	24	1048	323	998	0	1269	1503	863	830	0	5	543	234	265	641	283	384	374	301	GS|0.0|None;No hit
OTU2055	0	0	0	0	0	0	0	0	0	0	0	2	4	6	0	12	4	9	9	SS|0.9900|AJ401115_S000246588;k:Bacteria,p:"Verrucomicrobia",c:Subdivision3,g:Subdivision3_genera_incertae_sedis
OTU2056	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	9	2	25	3	SS|1.0000|AY193186_S000401337;k:Bacteria,p:Parcubacteria,g:Parcubacteria_genera_incertae_sedis
OTU2057	0	0	0	0	0	0	0	0	0	0	0	6	2	4	2	9	3	5	7	SS|0.9900|JF748733_S003803556;k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae
OTU2058	0	0	9	0	0	0	0	0	0	0	0	4	2	0	1	4	1	1	12	SS|1.0000|CP000252_S002288029;k:Bacteria
OTU2059	0	0	0	0	0	0	0	0	0	0	0	1	0	7	5	7	6	1	8	SS|1.0000|AB081581_S000925329;k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria
OTU206	0	0	0	0	0	0	0	0	0	0	0	82	134	380	219	223	154	164	325	SS|0.9400|GU129926_S001746046;k:Bacteria,p:"Verrucomicrobia",c:Spartobacteria,g:Terrimicrobium
OTU2060	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.9700|HM159118_S002226250;k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Sphingomonas
OTU2061	0	28	3	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	GS|0.0|None;No hit
OTU2063	0	0	0	0	0	5	0	0	0	0	0	0	7	2	0	13	5	4	2	GS|99.6|AF480574_S000429475;k:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Mycobacteriaceae,g:Mycobacterium;
OTU2064	0	0	0	0	0	0	0	0	0	0	0	3	3	2	2	6	4	22	6	SS|1.0000|AF507710_S000430328;k:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp25,g:Gp25
OTU2065	0	0	0	0	0	0	0	0	0	0	0	0	4	9	6	10	1	8	12	SS|1.0000|AM162406_S000650674;k:Bacteria
OTU2066	0	0	0	0	0	0	0	0	0	0	0	2	5	14	5	9	7	22	12	SS|1.0000|AY457038_S000485442;k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria
OTU2067	0	0	0	0	0	0	0	0	0	0	0	20	5	34	34	37	16	25	30	SS|0.8000|X56305_S000006614;k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae
OTU2068	0	0	0	0	0	0	0	0	0	0	0	7	4	9	1	8	4	8	12	SS|1.0000|Z95733_S000016889;k:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp6,g:Gp6
