OTU ID	Leaf-Ctrl2	Leaf-L3.9-Mericon100-1	Leaf-L3.9-Mericon100-2	Leaf-L3.9-PlantPro100-1	Leaf-L3.9-PlantPro100-2	Leaf-L7-PlantPro100-1	Leaf-L7-PlantPro100.2	Leaf-Magmax100-1	Leaf-Magmax100-2	Root-Ctrl-1	Root-Ctrl-2	Root-Magmax100-1	Root-Magmax100-2	Root-R3.9-Mericon100-1	Root-R3.9-Mericon100-2	Root-R3.9-PlantPro100-1	Root-R3.9-PlantPro100-2	Root-R7-PlantPro100-1	Root-R7-PlantPro100-2
OTU12156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0
OTU12157	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	0	0	0
OTU12158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU1216	0	0	0	0	0	0	0	0	0	0	0	4	6	9	11	14	6	19	16
OTU12161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
OTU12162	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	2	0	0	3
OTU12166	0	0	0	0	0	0	0	0	0	0	0	3	0	6	5	4	3	8	9
OTU12169	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU1217	0	0	0	0	0	0	0	0	0	0	0	1	2	1	2	14	16	20	28
OTU12170	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU12173	0	0	0	0	0	0	0	0	0	0	0	5	3	1	3	5	2	3	10
OTU12175	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
OTU12176	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
OTU12177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0
OTU12178	0	69	35	8	0	43	19	20	69	0	0	0	0	0	0	0	0	0	0
OTU1218	0	24	49	0	0	0	7	29	0	0	0	0	0	0	0	0	0	0	0
OTU12180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
OTU12183	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2
OTU12184	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
OTU12185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
OTU12186	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU12187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
OTU12188	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2
OTU1219	0	0	1	0	0	0	0	0	0	0	0	17	19	46	29	91	43	115	102
OTU12190	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
OTU12191	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1
OTU12192	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1
OTU12193	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	3
OTU12194	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU12195	0	0	0	0	0	0	0	0	0	0	0	2	1	0	2	9	0	11	9
OTU12197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0
OTU12198	0	0	6	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	4
OTU12199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU122	0	0	0	0	0	0	0	0	0	0	0	51	77	403	207	447	196	269	472
OTU1220	0	0	0	0	0	0	0	0	0	0	0	28	5	14	13	24	15	20	43
OTU12200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3
OTU12201	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0
OTU12202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
OTU12204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
OTU12207	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1
OTU12208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU12209	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0
OTU1221	0	0	0	0	0	0	0	0	0	0	0	2	3	12	26	25	10	32	12
OTU12210	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	2	0	0
OTU12214	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU12215	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
OTU12216	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0
OTU12217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
OTU12218	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1
OTU12219	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
OTU12220	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0
OTU12221	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	1
OTU12222	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1
OTU12223	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU12224	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0
OTU12226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
OTU12228	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
OTU12231	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	1	0
OTU12232	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1
OTU12234	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1
OTU12235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU12236	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU12237	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU12239	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5	0	2	2
OTU1224	0	0	0	0	0	0	0	0	0	0	0	1	12	10	10	47	23	8	51
OTU12240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2
OTU12241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
OTU12242	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	1
OTU12243	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
OTU12244	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	3	1	0	4
OTU12245	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0
OTU12246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU12247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0
OTU12249	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0
OTU1225	0	0	0	0	0	0	0	0	0	0	0	7	17	24	8	66	23	7	19
OTU12250	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0
OTU12253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0
OTU12255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	3	2
OTU12256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
OTU12257	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU12259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0
OTU1226	0	7	45	2	0	0	2	25	0	0	0	1	0	0	0	0	0	0	0
OTU12260	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
OTU12261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
OTU12263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
OTU12264	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	3
OTU12265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2
OTU12267	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	2	1	0	2
OTU12268	0	0	0	0	0	0	0	0	0	0	0	1	2	3	1	1	1	0	2
OTU12269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	0	4	3
OTU1227	0	15	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU12271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
OTU12272	0	0	0	0	0	0	0	0	0	0	0	0	2	2	6	9	6	6	59
OTU12274	0	0	0	0	0	0	0	0	0	0	0	1	3	0	2	1	3	6	2
OTU12275	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0
OTU12276	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1
OTU12277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU12278	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
OTU12279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU1228	0	0	0	0	0	0	0	0	0	0	0	4	12	7	8	13	6	15	34
OTU12280	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU12282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0
OTU12283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1
OTU12284	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
OTU12287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
OTU12288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OTU12289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
OTU1229	0	0	0	0	0	0	0	0	0	0	0	2	0	5	5	31	4	6	16
OTU12291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
OTU12292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0
OTU12293	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU12294	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU12295	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	1
OTU12296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU12299	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU123	0	4	6	0	0	23	0	0	0	0	0	36	10	126	56	753	143	277	733
OTU1230	0	0	0	0	0	0	0	0	0	0	0	2	2	13	23	14	17	1	12
OTU12300	0	0	0	0	0	0	0	0	0	0	0	4	7	17	3	24	13	35	36
OTU12302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1
OTU12303	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0
OTU12304	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	1	2	2
OTU12306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
OTU12307	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0
OTU12308	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
OTU12309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU1231	0	0	0	0	0	0	0	0	0	0	0	35	9	15	23	24	23	36	18
OTU12311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0
OTU12312	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1
OTU12314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
OTU12315	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	2	0
OTU12316	0	0	0	0	0	0	0	0	0	0	0	18	6	18	25	32	20	19	38
OTU12318	0	0	0	0	0	0	0	0	0	0	0	2	3	22	3	33	3	44	47
OTU1232	0	0	0	0	0	0	0	0	0	0	0	55	3	15	12	22	9	18	26
OTU12320	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0
OTU12321	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	2	0	1
OTU12322	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU12323	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	1
OTU12324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1
OTU12325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU12326	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1
OTU12327	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU12328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
OTU12329	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU1233	0	0	0	0	0	0	0	0	0	0	0	14	9	21	9	52	20	22	27
OTU12330	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0
OTU12332	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
OTU12334	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU12336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
OTU12339	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1
OTU1234	0	0	0	0	0	0	0	0	0	0	0	50	0	5	1	2	5	3	2
OTU12340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU12341	0	4	6	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0
OTU12342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU12343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU12344	0	0	0	0	0	0	0	0	0	0	0	1	0	3	2	1	0	1	0
OTU12345	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU12346	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0
OTU12349	0	76	49	29	0	19	33	14	24	0	0	0	0	0	0	0	0	0	0
OTU1235	0	0	0	0	0	0	0	0	0	0	0	17	6	28	21	20	15	44	14
OTU12351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU12352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0
OTU12353	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1
OTU12354	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
OTU12355	0	0	0	0	0	0	0	0	0	0	0	4	2	20	21	6	5	6	5
OTU12356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
OTU12357	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0
OTU1236	0	0	0	0	0	0	0	0	0	0	0	26	28	31	46	63	19	60	70
OTU12363	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
OTU12365	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0
OTU12366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
OTU12367	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
OTU12368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU12369	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
OTU1237	0	0	0	0	0	0	0	0	0	0	0	3	2	0	2	3	2	25	40
OTU12370	0	0	0	0	0	0	0	0	0	0	0	3	1	1	1	6	2	2	10
OTU12371	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0
OTU12372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2
OTU12373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
OTU12374	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	4	1	1	4
OTU12375	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU12376	0	0	0	0	0	0	0	0	0	0	0	9	1	10	5	13	10	10	34
OTU12377	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0
OTU12378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
OTU12379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
OTU1238	0	7	0	0	0	0	0	0	0	0	0	10	10	32	23	30	10	7	25
OTU12381	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU12382	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0
OTU12383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU12384	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	1
OTU12385	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU12386	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1
OTU12388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
OTU12389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OTU1239	0	0	0	0	0	0	0	0	0	0	0	4	1	12	3	13	7	27	61
OTU12390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1
OTU12391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
OTU12394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
OTU12395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
OTU12397	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0
OTU12398	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU1240	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	4	2	54	15
OTU12400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU12401	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
OTU12402	0	0	0	0	0	0	0	0	0	0	0	3	2	3	4	3	6	3	6
OTU12404	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0
OTU12406	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2
OTU12407	0	0	0	0	0	0	0	0	0	0	0	3	0	1	2	3	5	2	2
OTU12408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
OTU12409	0	0	0	0	0	0	0	0	0	0	0	0	69	3	2	3	6	8	3
OTU1241	0	0	0	0	0	0	0	0	0	0	0	58	19	36	43	27	34	21	59
OTU12410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
OTU12411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1
OTU12413	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	1	1	3
OTU12414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0
OTU12415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
OTU12416	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
OTU12417	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	3
OTU12418	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	1
OTU12419	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	4	0
OTU1242	0	0	0	0	0	0	0	0	0	0	0	14	4	14	5	12	10	9	15
OTU12421	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0
OTU12422	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1
OTU12423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0
OTU12424	0	0	0	0	0	0	0	0	0	0	0	64	65	256	209	347	205	223	442
OTU12427	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU12428	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0
OTU1243	0	0	0	0	0	0	26	0	0	0	0	14	12	78	29	111	54	176	138
OTU12430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU12431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1
OTU12432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
OTU12433	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
OTU12436	0	0	0	0	0	0	0	0	0	0	0	9	4	6	4	15	1	6	10
OTU12440	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU12441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
OTU12444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU12445	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	2	0
OTU12446	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU12447	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
OTU12449	0	0	0	0	0	0	0	0	0	0	0	1	1	1	4	5	2	0	0
OTU1245	0	0	0	0	0	0	0	0	0	0	0	7	17	15	1	29	24	24	45
OTU12450	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	1	0	0	0
OTU12451	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1
OTU12452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
OTU12453	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
OTU12455	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU12457	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	0
OTU12458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
OTU12459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
OTU1246	0	0	0	0	0	0	0	0	0	0	0	35	36	54	50	52	42	28	51
OTU12460	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0	2	0
OTU12462	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	2	0	1	0
OTU12463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
OTU12464	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU12465	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	1	0
OTU12466	0	0	0	0	0	0	0	0	0	0	0	2	0	7	2	18	19	7	8
OTU12467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1
OTU1247	0	0	0	0	0	0	0	0	0	0	0	8	3	13	10	18	7	6	17
OTU12470	0	0	0	0	0	0	0	0	0	0	0	3	2	10	2	9	6	9	11
OTU12471	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU12473	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU12474	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
OTU12475	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
OTU12476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
OTU12478	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0
OTU12479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0
OTU1248	0	0	0	0	0	0	0	0	0	0	0	7	6	15	4	25	21	19	38
OTU12481	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU12482	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU12483	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	1	2
OTU12484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
OTU12485	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
OTU12486	0	0	0	0	0	0	0	0	0	0	0	4	1	4	1	3	1	2	3
OTU12488	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
OTU12489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0
OTU1249	0	0	21	0	0	0	11	0	51	0	0	0	0	0	0	0	0	0	0
OTU12493	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	1	0	0
OTU12494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OTU12495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0
OTU12496	0	0	4	0	0	0	0	0	0	0	0	0	0	3	0	1	0	2	2
OTU12497	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU12498	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	1
OTU12499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
OTU125	4678	3	1	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1
OTU1250	0	0	0	0	0	0	0	0	0	0	0	6	2	5	2	17	16	24	35
OTU12500	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
OTU12501	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	2
OTU12503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2
OTU12504	0	0	0	0	0	0	0	0	0	0	0	5	0	1	1	2	2	2	8
OTU12505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
OTU12507	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0
OTU12508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0
OTU12509	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
OTU1251	0	0	0	0	0	0	0	0	0	0	0	10	10	9	10	26	6	41	44
OTU12510	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	0	1	0
OTU12512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
OTU12514	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	1	0	0	0
OTU12515	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
OTU12516	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0
OTU12517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OTU1252	0	0	0	0	0	0	0	0	0	0	0	13	13	32	6	54	54	46	75
OTU12520	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
OTU12523	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	5	0	4	6
OTU12524	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	1	1
OTU12525	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1
OTU12527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	3	0
OTU1253	0	0	8	0	0	0	0	0	0	0	0	16	9	51	28	29	26	21	55
OTU12530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
OTU12531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2
OTU12532	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1	0
OTU12534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
OTU12535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
