OTU ID	Leaf-Ctrl-1	Leaf-Ctrl-2	Leaf-L3.9-Mericon100-1	Leaf-L3.9-Mericon100-2	Leaf-L3.9-PlantPro100-1	Leaf-L3.9-PlantPro100-2	Leaf-L7-PlantPro100-1	Leaf-L7-PlantPro100-2	Leaf-Magmax100-1	Leaf-Magmax100-2	Root-Ctrl-1	Root-Magmax100-1	Root-Magmax100-2	Root-R3.9-Mericon100-1	Root-R3.9-Mericon100-2	Root-R3.9-PlantPro100-1	Root-R3.9-PlantPro100-2	Root-R7-PlantPro100-1	Root-R7-PlantPro100-2
OTU3017	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3
OTU3018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	3	0
OTU3019	0	0	0	0	0	0	0	0	0	0	0	123	0	38	22	9	13	5	13
OTU302	0	0	82	10	1	51	53	431	0	0	0	0	0	0	0	42	0	0	10
OTU3020	0	0	0	0	0	0	0	0	0	0	0	0	5	16	10	28	27	7	27
OTU3021	0	0	4	29	0	20	0	9	0	54	0	0	0	0	0	0	0	0	0
OTU3022	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3027	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3029	0	0	0	1	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU303	0	0	82	59	1	8	0	74	0	700	0	0	0	0	0	0	0	0	0
OTU3030	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5	0	0
OTU3031	0	0	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0
OTU3032	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3036	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3037	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU304	0	0	0	0	0	0	0	0	0	0	0	15	1	87	370	142	215	10	17
OTU3040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OTU3041	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3043	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3044	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0
OTU3045	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3046	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0
OTU3048	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	0	1	1	1
OTU3049	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU305	0	0	80	66	27	19	35	0	207	321	0	0	0	0	0	0	0	0	0
OTU3051	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3053	0	0	3	1	1	0	4	1	0	0	0	0	0	0	0	0	0	0	0
OTU3055	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3058	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
OTU306	0	0	0	0	0	0	0	0	0	0	0	0	1	182	66	52	204	229	39
OTU3060	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3061	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3062	0	0	3	0	17	3	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3063	0	0	0	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3064	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	2	0	0
OTU3065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
OTU3066	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU3067	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3068	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	1	0	0
OTU3069	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	6	7
OTU307	0	0	2	0	0	0	0	0	0	0	0	140	0	112	92	49	135	68	288
OTU3070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
OTU3072	0	0	4	2	5	0	0	1	3	3	0	0	0	0	0	0	0	0	0
OTU3073	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3074	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0
OTU3075	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3076	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3077	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3078	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	2	0	0
OTU3079	0	0	2	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU308	0	0	2	0	0	0	11	0	41	0	0	1	0	24	10	1	236	258	40
OTU3081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
OTU3082	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3083	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3084	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU3085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	6	0
OTU3086	0	0	0	0	0	0	0	0	0	0	0	4	4	4	0	0	5	9	3
OTU3087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
OTU3088	0	0	0	0	0	0	0	0	0	0	0	0	14	1	1	3	8	0	12
OTU309	0	0	15	0	0	1	0	0	0	0	0	2	453	146	157	806	82	21	15
OTU3090	0	0	17	5	13	83	34	74	1	3	0	0	0	0	0	0	0	0	0
OTU3092	0	0	6	6	6	6	6	7	6	8	0	0	0	0	0	0	0	0	0
OTU3093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	4	7	0	8
OTU3094	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3096	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0
OTU3097	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	11	2	0
OTU3099	0	1	1660	2195	2524	1586	2888	1451	4895	1392	0	0	0	0	0	0	0	0	0
OTU31	0	0	0	0	0	0	0	0	0	0	0	3124	6110	17359	10975	8410	13719	11764	7302
OTU310	0	0	201	265	95	66	87	60	456	125	0	10	0	0	0	0	0	6	1
OTU3100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	2
OTU3101	0	0	0	0	0	0	0	0	0	0	0	21	7	51	26	14	42	26	33
OTU3103	0	0	6	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3104	0	0	0	6	0	2	0	0	0	0	0	0	8	0	0	0	0	0	0
OTU3106	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0
OTU3108	0	0	36	36	13	26	17	104	0	0	0	0	0	0	0	0	0	0	3
OTU311	1	0	13	14	38	88	19	44	23	0	0	52	4	25	24	85	34	224	38
OTU3110	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	0	0
OTU3112	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3114	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3116	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3119	0	0	0	0	0	0	0	0	0	0	0	0	0	12	1	0	1	4	4
OTU312	0	0	0	0	0	0	0	0	0	0	0	123	14	13	42	35	125	92	49
OTU3121	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	2	0	0
OTU3122	0	0	36	39	12	41	44	9	15	4	0	0	0	1	0	0	0	0	0
OTU3124	0	0	5	2	1	4	2	2	1	1	0	1	0	0	0	1	0	3	0
OTU3126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2
OTU3127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	2	4	1
OTU3128	0	0	1	3	4	7	0	1	2	1	0	0	0	0	0	0	0	0	0
OTU3130	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	2	0	0
OTU3132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3
OTU3134	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	1	1	0
OTU3135	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0
OTU3137	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3139	0	0	0	0	0	0	0	0	0	0	0	0	1	3	3	1	1	4	3
OTU314	0	0	0	0	0	0	0	0	0	0	0	28	454	137	142	1	0	1	0
OTU3140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	8
OTU3141	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
OTU3143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	1
OTU3144	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
OTU3145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
OTU3146	0	0	0	3	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3149	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
OTU315	0	0	0	0	0	0	0	0	0	0	0	140	48	27	79	229	193	44	28
OTU3150	0	0	1	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0
OTU3151	0	0	5	7	5	5	2	3	2	2	0	0	0	0	0	0	0	0	0
OTU3152	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	3	0	0
OTU3153	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
OTU3154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
OTU3155	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0
OTU3156	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3157	0	0	0	0	0	0	0	0	0	0	0	36	0	243	647	148	125	161	312
OTU3158	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3159	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
OTU3160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0
OTU3161	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0
OTU3164	0	0	0	0	0	0	0	0	0	0	0	36	7	1	0	3	12	2	0
OTU3165	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0
OTU3166	0	0	0	0	0	0	0	0	0	0	0	825	107	256	220	257	408	460	315
OTU3168	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3169	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	12	0	0
OTU317	0	0	0	0	0	0	0	0	0	0	0	22	0	77	348	87	185	28	14
OTU3170	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
OTU3171	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	1	0	0	1
OTU3172	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
OTU3173	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3174	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
OTU3175	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
OTU3176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0
OTU3178	0	0	6	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
OTU3179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0
OTU318	0	0	0	0	0	0	0	0	0	0	0	65	113	22	26	244	144	89	316
OTU3182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0
OTU3183	0	0	0	0	0	0	0	0	0	0	0	39	55	75	64	37	63	10	20
OTU3184	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	3	0	0	0
OTU3186	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3188	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3190	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	2	0	0
OTU3194	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0
OTU3195	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3197	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
OTU32	0	0	0	0	0	0	0	0	0	0	0	7942	11529	21507	15851	10345	23186	9317	8552
OTU320	0	0	0	0	0	0	0	0	0	0	0	19	30	27	338	9	41	77	435
OTU3201	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	4	0	1
OTU3202	0	0	0	0	0	0	0	0	0	0	0	138	140	132	124	119	132	111	157
OTU3203	0	0	0	0	0	0	0	0	0	0	0	2	2	0	1	3	5	1	1
OTU3205	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3208	0	0	0	0	0	0	0	0	0	0	0	181	97	99	104	641	278	306	200
OTU321	0	0	0	0	0	0	0	0	0	0	0	5	26	253	109	11	67	124	325
OTU3210	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3211	0	0	2	3	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
OTU3213	0	0	0	0	0	0	0	0	0	0	0	1	2	8	10	4	9	1	1
OTU3214	0	0	6	4	14	8	15	9	12	7	0	0	0	0	0	0	0	0	0
OTU3216	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	3
OTU3217	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	1	0	5	1
OTU3218	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3219	0	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU322	0	0	23	0	17	0	0	79	0	0	0	0	9	48	4	32	29	142	69
OTU3222	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU3223	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
OTU3226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
OTU3227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
OTU3228	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1	1
OTU323	0	0	0	0	0	0	0	0	0	0	0	1148	8	0	4	5	0	0	0
OTU3230	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	1
OTU3231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OTU3233	0	0	97	130	0	39	0	39	0	0	0	128	67	116	19	16	70	56	59
OTU3234	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	2
OTU3235	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	3	19	0	0
OTU3237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OTU3238	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
OTU3239	0	0	1	1	0	0	5	0	3	0	0	0	0	0	0	0	0	0	0
OTU324	0	0	0	0	0	0	0	0	0	0	0	173	24	119	434	55	267	137	129
OTU3240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
OTU3242	0	0	1	1	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU3243	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
OTU3244	0	2	319	214	514	351	211	265	148	139	0	349	254	321	359	393	479	489	450
OTU3245	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
OTU3249	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU325	0	0	0	0	0	0	0	0	0	0	0	34	124	26	22	250	148	71	293
OTU3250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	5	1	0
OTU3251	0	0	0	0	0	0	0	0	0	0	0	2	3	16	4	20	8	11	3
OTU3254	0	0	0	0	0	0	0	0	0	0	0	3	0	0	10	7	14	5	3
OTU3255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
OTU3256	0	0	4	15	1	2	0	0	3	3	0	2	0	0	0	1	0	0	0
OTU3259	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU326	0	0	0	0	0	0	0	0	0	0	0	5	1	32	22	10	687	1	45
OTU3260	0	0	0	0	0	0	0	0	0	0	0	3	1	7	9	6	12	1	5
OTU3266	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
OTU3267	0	0	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3268	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
OTU3269	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	2	0	3	0
OTU327	0	0	0	0	0	0	0	0	0	0	0	16	15	912	561	140	58	31	73
OTU3271	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	4
OTU3272	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
OTU3273	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
OTU3274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU3275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
OTU3276	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0
OTU3277	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
OTU3278	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0
OTU3279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
OTU328	0	0	0	0	0	0	0	0	0	0	0	7	68	59	62	28	226	106	18
OTU3280	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
OTU3282	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
OTU3283	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
OTU3284	0	0	14	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3285	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0
OTU3289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
OTU329	0	0	0	0	0	0	0	0	0	0	0	3864	2102	7276	3961	2967	9777	4117	3707
OTU3291	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
OTU3292	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	2	0	1
OTU3293	0	0	26	11	27	41	25	25	9	6	0	0	0	0	0	0	0	0	0
OTU3294	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
OTU3295	0	0	0	6	0	1	0	0	0	0	0	1	0	9	4	0	465	32	5
OTU3296	0	0	0	0	0	0	0	0	0	0	0	1	1	4	4	2	5	1	2
OTU3298	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
OTU3299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	1
OTU33	1	0	9954	9590	3607	2797	2337	58798	6440	8964	0	4718	37	263	276	836	1305	881	639
OTU330	0	0	0	0	0	0	0	0	0	0	0	5	60	6	17	130	155	218	88
OTU3300	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3301	0	0	0	0	0	0	0	0	0	0	0	16	55	12	18	1	2	3	9
OTU3303	0	0	0	0	0	1	11	0	0	0	0	0	0	0	0	0	0	0	0
OTU3305	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3307	0	0	0	0	0	0	0	0	0	0	0	4	1	7	3	5	10	1	7
OTU3309	0	0	0	0	0	0	0	0	0	0	0	0	0	118	72	27	19	9	8
OTU331	0	0	0	0	0	0	0	0	0	0	0	0	1	177	51	64	156	180	240
OTU3312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU3313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
OTU3315	0	1	516	381	920	621	358	582	285	261	0	574	526	619	671	694	833	886	888
OTU3316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU3318	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3319	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU332	0	0	88	101	2	77	123	79	61	0	0	0	0	0	0	0	0	0	0
OTU3320	0	0	0	0	0	0	0	0	0	0	0	3	2	8	6	4	3	4	2
OTU3322	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU3323	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	0	0
OTU3325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
OTU3326	0	0	4	6	0	14	4	1	1	0	0	0	0	0	0	0	0	0	0
OTU3327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
OTU3328	0	0	0	2	9	0	0	0	0	161	0	0	0	0	0	0	0	0	0
OTU3329	0	0	0	2	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU333	0	0	0	0	0	0	0	0	0	0	0	14	17	132	110	72	190	81	221
OTU3330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0
OTU3331	0	0	2	3	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU3332	0	0	26	22	0	21	0	0	0	260	0	0	0	0	0	0	0	0	0
OTU3333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
OTU3334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0
OTU3335	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3339	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU334	0	0	207	143	62	27	83	2	0	1	0	8	0	0	0	0	0	0	9
OTU3341	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3342	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3343	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
OTU3347	0	0	0	0	0	0	0	0	0	0	0	2	2	3	1	0	3	5	0
OTU3348	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU335	0	0	0	0	0	0	0	0	0	0	0	1	0	191	21	35	59	384	17
OTU3351	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
OTU3352	0	0	0	0	0	0	0	0	0	0	0	6	2	0	0	18	12	2	8
OTU3353	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	4	1	0
OTU3355	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
OTU3357	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3359	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
OTU336	0	0	0	0	0	0	0	0	0	0	0	10	0	135	235	74	182	14	23
OTU3361	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
OTU3363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
OTU3365	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3367	0	0	10	18	10	9	10	8	13	14	0	0	0	0	0	0	0	0	0
OTU3368	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
OTU337	0	0	0	0	0	0	0	0	0	0	0	63	0	56	4	7	280	24	26
OTU3372	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3373	0	0	0	0	0	10	11	0	0	0	0	0	0	0	0	0	0	0	0
OTU3374	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3376	0	0	0	0	0	0	0	0	0	0	0	0	3	25	6	14	36	7	10
OTU3377	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1
OTU3379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
OTU338	0	0	136	54	169	63	78	105	16	0	0	0	0	1	0	3	24	0	0
OTU3382	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0
OTU3387	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0
OTU3388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
OTU339	0	0	130	208	32	99	44	88	43	1	0	0	2	0	0	2	0	0	0
OTU3390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
OTU3393	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3394	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3395	0	0	14	24	35	24	55	25	49	55	0	0	0	0	0	0	0	0	0
OTU3396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
OTU3397	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1
OTU3399	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
OTU34	1	0	6382	6752	4249	4746	6459	5029	5324	8888	0	3670	202	487	550	2279	827	545	485
OTU340	0	0	1	2	0	0	0	0	0	0	0	33	10	55	21	362	117	39	43
OTU3401	0	0	0	0	0	0	0	0	0	0	0	4	4	18	10	6	16	12	8
OTU3402	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0
OTU3405	0	0	0	0	0	0	0	0	0	0	0	7	22	99	66	41	43	40	22
OTU3406	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3407	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	14	0	0	3
OTU3409	0	0	3	1	0	4	1	1	0	0	0	0	0	0	0	0	0	0	0
OTU341	0	0	0	0	0	0	0	0	0	0	0	0	69	197	2	1	28	397	24
OTU3410	0	0	18	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3411	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3412	0	0	7	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
OTU3414	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0
OTU3415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3
OTU3416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
